0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.615097	0.000000
1.000000	-7122.226908	-7039.927785	-7314.541318	-7469.707128	-117265.499206	-112072.808990	-133357.369406	-116458.265955	0.028000	-0.020000	0.992000	192.000000	0.000000	224.000000	255.000000	96.000000	31.000000	0.000000	0.000000	0.000000	0.000000	1678259776.637162	0.000000
2.000000	-7123.679772	-7041.380649	-7316.061236	-7471.271750	-117267.287346	-112074.485370	-133358.978732	-116459.942336	0.028000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.640151	0.000000
3.000000	-7124.305621	-7042.051201	-7316.687085	-7471.987006	-117268.092009	-112075.357088	-133359.984560	-116460.881109	0.028000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.643183	0.000000
4.000000	-7122.003391	-7039.771323	-7314.295449	-7469.550666	-117265.968593	-112073.278376	-133357.883496	-116458.645935	0.028000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.646163	0.000000
5.000000	-7120.505824	-7038.184349	-7312.775530	-7468.030747	-117264.783950	-112072.004327	-133356.564743	-116457.371885	0.028000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.650261	0.000000
6.000000	-7119.678810	-7037.357335	-7312.015571	-7467.293139	-117264.314564	-112071.445533	-133355.961246	-116456.880147	0.028000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.653124	0.000000
7.000000	-7118.717685	-7036.373858	-7310.965039	-7466.287311	-117263.554604	-112070.774981	-133355.290694	-116456.299002	0.028000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.656185	0.000000
8.000000	-7120.639935	-7038.273756	-7312.842585	-7468.231913	-117265.610965	-112072.920748	-133357.414109	-116458.377714	0.026000	-0.024000	0.994000	192.000000	0.000000	208.000000	255.000000	64.000000	31.000000	16.000000	0.000000	0.000000	0.000000	1678259776.660154	0.000000
9.000000	-7119.589403	-7037.357335	-7311.903812	-7467.404898	-117264.985116	-112072.272548	-133356.676502	-116457.662458	0.026000	-0.024000	0.994000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.663229	0.000000
10.000000	-7118.762388	-7036.373858	-7311.188556	-7466.600235	-117264.381619	-112071.624347	-133356.095356	-116457.014258	0.026000	-0.024000	0.994000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.666211	0.000000
11.000000	-7120.908156	-7038.586681	-7313.356675	-7468.768355	-117266.750904	-112074.083039	-133358.486993	-116459.450598	0.026000	-0.024000	0.994000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.670319	0.000000
12.000000	-7122.584536	-7040.218358	-7314.876594	-7470.400032	-117268.516692	-112075.915882	-133360.252781	-116461.283441	0.026000	-0.024000	0.994000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.674212	0.000000
13.000000	-7121.690467	-7039.212530	-7313.982524	-7469.438907	-117267.846139	-112075.133571	-133359.671636	-116460.612888	0.026000	-0.024000	0.994000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.678190	0.000000
14.000000	-7119.678810	-7037.267928	-7312.216736	-7467.650767	-117266.348573	-112073.434838	-133358.084662	-116458.914156	0.026000	-0.024000	0.994000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.683185	0.000000
15.000000	-7119.052961	-7036.642079	-7311.546184	-7467.114325	-117265.879186	-112073.188969	-133357.749386	-116458.623583	0.026000	-0.024000	0.994000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.686144	0.000000
16.000000	-7117.622449	-7035.144512	-7310.003914	-7465.616759	-117264.605136	-112072.004327	-133356.587095	-116457.438941	0.026000	-0.024000	0.994000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.690158	0.000000
17.000000	-7116.616621	-7034.116332	-7308.931030	-7464.566227	-117263.867529	-112071.222016	-133355.849487	-116456.634278	0.026000	-0.024000	0.994000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.694182	0.000000
18.000000	-7118.114187	-7035.636250	-7310.585059	-7466.130849	-117265.767427	-112073.077211	-133357.704682	-116458.444769	0.022000	-0.020000	0.992000	192.000000	0.000000	176.000000	255.000000	96.000000	31.000000	0.000000	0.000000	0.000000	0.000000	1678259776.698223	0.000000
19.000000	-7119.499996	-7037.089114	-7311.970867	-7467.516657	-117267.466160	-112074.686536	-133359.246952	-116460.165854	0.022000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.702252	0.000000
20.000000	-7121.154025	-7038.676088	-7313.557841	-7469.148334	-117269.209596	-112076.564083	-133361.035092	-116461.909290	0.022000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.706220	0.000000
21.000000	-7121.176376	-7038.698439	-7313.535489	-7469.237741	-117269.455465	-112076.809952	-133361.280961	-116462.177511	0.022000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.711251	0.000000
22.000000	-7121.489301	-7038.944309	-7313.960172	-7469.595369	-117270.237776	-112077.435801	-133361.951514	-116462.803359	0.022000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.714318	0.000000
23.000000	-7119.187071	-7036.642079	-7311.702646	-7467.315491	-117268.226119	-112075.468847	-133359.872801	-116460.769351	0.022000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.718278	0.000000
24.000000	-7117.845967	-7035.345678	-7310.316838	-7465.974386	-117267.108532	-112074.373612	-133358.799918	-116459.718819	0.022000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.723411	0.000000
25.000000	-7117.153062	-7034.585718	-7309.601582	-7465.326186	-117266.616793	-112073.948929	-133358.330531	-116459.249432	0.022000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.726314	0.000000
26.000000	-7117.175414	-7034.608070	-7309.668637	-7465.460296	-117266.929718	-112074.150094	-133358.688159	-116459.540005	0.022000	-0.020000	0.992000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1678259776.730317	0.000000
